0,1,2,3,4,5,6
1.0007482230751268,0.8995563483273116,-1.6421893098023899,0.0,1.2320998971884993,0.4038936360915331,1.407665210376181
-0.9992523363440728,-1.1116590993543198,1.5337449244765564,0.0,-0.9537185883577974,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.2685258679454317,0.0,1.7849358766921526,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,1.7653401933876296,0.0,1.182659001538551,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,0.3941785472533447,0.0,1.0617391571246297,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.7653401933876296,0.0,1.3908929643924532,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,0.3941785472533447,0.0,2.307877371778412,1.8127032570093102,0.7082050302023877
-0.9992523363440728,0.8995563483273116,-0.5101660184506671,0.0,1.861568724492113,1.8127032570093102,-0.9316226357012141
1.0007482230751268,0.8995563483273116,-1.0209005668225832,0.0,-0.15063871648173774,0.4038936360915331,-0.9316226357012141
1.0007482230751268,0.8995563483273116,-1.2139543742582384,0.0,0.5265608779357727,0.4038936360915331,-0.9316226357012141
1.0007482230751268,0.8995563483273116,-1.6421893098023899,0.0,-0.14232219464533646,0.4038936360915331,1.407665210376181
1.0007482230751268,0.8995563483273116,-0.5101660184506671,0.0,-0.3685041872062352,0.4038936360915331,0.7082050302023877
1.0007482230751268,0.8995563483273116,0.046422242958564536,0.0,-0.9895857012281312,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.7653401933876296,0.0,0.4587464153291417,0.4038936360915331,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.4708805582740108,0.0,0.22678810534415816,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,1.196032410857343,0.0,1.139083935383106,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,1.4708805582740108,0.0,-0.9266664367502045,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.196032410857343,0.0,0.7613426329768334,0.4038936360915331,1.407665210376181
-0.9992523363440728,0.8995563483273116,-0.840009958831881,0.0,-0.33783088092429275,0.4038936360915331,1.407665210376181
-0.9992523363440728,-1.1116590993543198,0.4994236174572121,0.0,-1.8244956471332932,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,0.8995563483273116,0.7882120089869172,0.0,-2.032279435563487,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,0.2838700382960097,0.0,0.24537114061531007,0.4038936360915331,0.7082050302023877
-0.9992523363440728,0.8995563483273116,0.4994236174572121,0.0,1.4760777977899273,0.4038936360915331,0.7082050302023877
1.0007482230751268,0.8995563483273116,0.1680990822704973,0.0,1.3655601721260955,1.8127032570093102,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,0.5999653370578226,0.0,0.5291921602575348,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,0.5999653370578226,0.0,0.24428629494181908,0.4038936360915331,0.7082050302023877
-0.9992523363440728,0.8995563483273116,-0.840009958831881,0.0,0.6346691988203361,0.4038936360915331,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.196032410857343,0.0,0.7217862714751053,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,0.8995563483273116,-1.2139543742582384,0.0,1.3527868614541296,0.4038936360915331,0.7082050302023877
1.0007482230751268,0.8995563483273116,0.3941785472533447,0.0,0.8685231843138507,1.8127032570093102,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,0.7882120089869172,0.0,0.9230189456454666,0.4038936360915331,-0.9316226357012141
1.0007482230751268,0.8995563483273116,-1.4205267817462448,0.0,-2.201532829878634,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,0.7882120089869172,0.0,0.6211210562028814,-1.3650051033680832,-0.9316226357012141
1.0007482230751268,0.8995563483273116,-0.5101660184506671,0.0,0.3670396835277892,0.4038936360915331,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.7102183808938523,0.0,2.5047034069630625,1.8127032570093102,1.407665210376181
1.0007482230751268,0.8995563483273116,-0.08165482650126062,0.0,2.078785513731475,0.4038936360915331,0.7082050302023877
1.0007482230751268,0.8995563483273116,-1.4205267817462448,0.0,1.2740865887582413,1.8127032570093102,0.7082050302023877
1.0007482230751268,0.8995563483273116,-1.4205267817462448,0.0,0.10078924926056201,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,0.8995563483273116,-0.6701068518026945,0.0,-0.20882312671465655,0.4038936360915331,1.407665210376181
-0.9992523363440728,-1.1116590993543198,1.594518249786504,0.0,0.3945525653966476,0.4038936360915331,0.7082050302023877
1.0007482230751268,0.8995563483273116,-0.840009958831881,0.0,0.2125365339532698,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,1.4708805582740108,0.0,1.1564483748568042,0.4038936360915331,0.7082050302023877
1.0007482230751268,0.8995563483273116,-0.3592890469660074,0.0,-0.05243423388726848,0.4038936360915331,-0.9316226357012141
-0.9992523363440728,0.8995563483273116,-1.6421893098023899,0.0,0.9108701666674904,0.4038936360915331,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,0.5999653370578226,0.0,-0.20793358053478808,0.4038936360915331,1.407665210376181
1.0007482230751268,0.8995563483273116,-1.0209005668225832,0.0,-0.09183731488836855,0.4038936360915331,1.407665210376181
1.0007482230751268,0.8995563483273116,-0.21668505079945102,0.0,1.7227611735766148,0.4038936360915331,0.7082050302023877
-0.9992523363440728,-1.1116590993543198,1.3384020854069416,0.0,-1.7257522601300312,-1.3650051033680832,-0.9316226357012141
-0.9992523363440728,-1.1116590993543198,1.6533090805460906,0.0,0.9733272307006601,1.8127032570093102,1.407665210376181
-0.9992523363440728,-1.1116590993543198,0.8764815957366978,0.0,0.944277741185809,1.8127032570093102,1.407665210376181
-0.9992523363440728,-1.1116590993543198,0.2838700382960097,0.0,0.44660907368167385,0.4038936360915331,0.7082050302023877
